1,CDS,41869,42076
1,stop_codon,42077,42079
1,five_prime_utr,40233,40320
1,three_prime_utr,42080,42271
1,gene,43265,44924
1,transcript,43265,44924
1,exon,43265,43640
1,CDS,43365,43640
1,start_codon,43365,43367
1,exon,43708,43877
1,CDS,43708,43877
1,exon,43960,44078
1,CDS,43960,44078
1,exon,44139,44447
1,CDS,44139,44447
1,exon,44532,44924
1,CDS,44532,44818
1,five_prime_utr,43265,43364
1,three_prime_utr,44819,44924
1,gene,44568,47214
1,transcript,44568,47214
1,exon,45836,47214
1,CDS,45836,46007
1,start_codon,46005,46007
1,exon,44568,45782
1,CDS,45340,45782
1,five_prime_utr,46008,47214
1,three_prime_utr,44568,45339
1,transcript,45340,46007
1,exon,45836,46007
1,CDS,45836,46007
1,start_codon,46005,46007
1,exon,45340,45782
1,CDS,45343,45782
1,stop_codon,45340,45342
1,transcript,45340,46007
1,exon,45836,46007
1,CDS,45836,46007
1,start_codon,46005,46007
1,exon,45340,45782
1,CDS,45343,45782
1,stop_codon,45340,45342
1,gene,46698,49627
1,transcript,46698,49627
1,exon,46698,47199
1,CDS,46824,47199
1,start_codon,46824,46826
1,exon,47250,47261
1,CDS,47250,47261
1,exon,47336,48364
1,CDS,47336,48364
1,exon,48417,49627
1,CDS,48417,48838
1,stop_codon,48839,48841
1,five_prime_utr,46698,46823
1,three_prime_utr,48842,49627
1,gene,50140,51491
1,transcript,50140,51491
1,exon,50140,50805
1,CDS,50476,50805
1,start_codon,50476,50478
1,exon,50885,51491
1,CDS,50885,51193
1,five_prime_utr,50140,50475
1,three_prime_utr,51194,51491
1,gene,53261,54588
1,transcript,53261,54588
1,exon,53261,53508
1,CDS,53388,53508
1,start_codon,53388,53390
1,exon,53598,53625
1,CDS,53598,53625
1,exon,53719,53791
1,CDS,53719,53791
1,exon,53995,54588
1,CDS,53995,54024
1,stop_codon,54025,54027
1,five_prime_utr,53261,53387
1,three_prime_utr,54028,54588
1,gene,54509,57772
1,transcript,54509,57772
1,exon,56670,57772
1,CDS,56670,57423
1,start_codon,57421,57423
1,exon,56516,56598
1,CDS,56516,56598
1,exon,56353,56412
1,CDS,56353,56412
1,exon,56157,56264
1,CDS,56157,56264
1,exon,54509,56057
1,CDS,54702,56057
1,five_prime_utr,57424,57772
1,three_prime_utr,54509,54701
1,gene,57882,59000
1,transcript,57882,59000
1,exon,57882,59000
1,gene,59175,62003
1,transcript,59175,62003
1,exon,59175,60802
1,CDS,59229,60802
1,start_codon,59229,59231
1,exon,60863,60918
1,CDS,60863,60918
1,exon,60983,61322
1,CDS,60983,61322
1,exon,61387,61535
1,CDS,61387,61535
1,exon,61594,62003
1,CDS,61594,61862
1,stop_codon,61863,61865
1,five_prime_utr,59175,59228
1,three_prime_utr,61866,62003
1,gene,61893,62653
1,transcript,61893,62653
1,exon,62254,62653
1,CDS,62254,62415
1,start_codon,62413,62415
1,exon,62123,62204
1,CDS,62123,62204
1,exon,61893,62058
1,CDS,62033,62058
1,five_prime_utr,62416,62653
1,three_prime_utr,61893,62032
1,gene,62576,66485
1,transcript,62576,66485
1,exon,62576,63394
1,CDS,62588,63394
1,start_codon,62588,62590
1,exon,63449,63533
1,CDS,63449,63533
1,exon,63583,63995
1,CDS,63583,63995
1,exon,64054,64192
1,CDS,64054,64192
1,exon,64249,64377
1,CDS,64249,64377
1,exon,64446,64594
1,CDS,64446,64594
1,exon,64656,64852
1,CDS,64656,64852
1,exon,64914,65074
1,CDS,64914,65074
1,exon,65144,65705
1,CDS,65144,65705
1,exon,65800,65968
1,CDS,65800,65968
1,exon,66039,66485
1,CDS,66039,66218
1,stop_codon,66219,66221
1,five_prime_utr,62576,62587
1,three_prime_utr,66222,66485
1,gene,64131,66222
1,transcript,64131,66222
1,exon,64131,66222
1,gene,66591,68644
1,transcript,66591,68644
1,exon,68225,68644
1,CDS,68225,68523
1,start_codon,68521,68523
1,exon,67927,68153
1,CDS,67927,68153
1,exon,66591,67825
1,CDS,66951,67825
1,stop_codon,66948,66950
1,five_prime_utr,68524,68644
1,three_prime_utr,66591,66947
1,gene,66800,67922
1,transcript,66800,67922
1,exon,66800,67922
1,gene,68921,70167
1,transcript,68921,70167
1,exon,69507,70167
1,CDS,69507,70126
1,start_codon,70124,70126
1,exon,68921,69351
1,CDS,69162,69351
1,five_prime_utr,70127,70167
1,three_prime_utr,68921,69161
1,gene,70281,71992
1,transcript,70281,71992
1,exon,70943,71992
1,CDS,70943,71659
1,start_codon,71657,71659
1,exon,70675,70874
1,CDS,70675,70874
1,exon,70281,70606
1,CDS,70438,70606
1,five_prime_utr,71660,71992
1,three_prime_utr,70281,70437
1,gene,73454,77666
1,transcript,73454,77666
1,exon,73454,74507
1,CDS,74340,74507
1,start_codon,74340,74342
1,exon,74655,74974
1,CDS,74655,74974
1,exon,75035,75646
1,CDS,75035,75646
1,exon,75701,77666
1,CDS,75701,76757
1,stop_codon,76758,76760
1,five_prime_utr,73454,74339
1,three_prime_utr,76761,77666
1,transcript,73454,77666
1,exon,73454,74507
1,CDS,74340,74507
1,start_codon,74340,74342
1,exon,74655,75646
1,CDS,74655,75646
1,exon,75701,76735
1,CDS,75701,76735
1,exon,76814,77666
1,CDS,76814,76868
1,stop_codon,76869,76871
1,five_prime_utr,73454,74339
1,three_prime_utr,76872,77666
1,transcript,74340,76760
1,exon,74340,74507
1,CDS,74340,74507
1,start_codon,74340,74342
1,exon,74655,75646
1,CDS,74655,75646
1,exon,75701,76760
1,CDS,75701,76757
1,stop_codon,76758,76760
1,gene,77175,80898
1,transcript,77175,80898
1,exon,80622,80898
1,CDS,80622,80634
1,start_codon,80632,80634
1,exon,80153,80546
1,CDS,80153,80546
1,exon,79851,80100
1,CDS,79851,80100
1,exon,79463,79804
1,CDS,79463,79804
1,exon,79099,79404
1,CDS,79099,79404
1,exon,78913,79041
1,CDS,78913,79041
1,exon,78766,78843
1,CDS,78766,78843
1,exon,78612,78705
1,CDS,78612,78705
1,exon,78462,78531
1,CDS,78462,78531
1,exon,78325,78391
1,CDS,78325,78391
1,exon,77175,78257
1,CDS,78204,78257
1,stop_codon,78201,78203
1,five_prime_utr,80635,80898
1,three_prime_utr,77175,78200
1,transcript,78201,80580
1,exon,80153,80580
1,CDS,80153,80580
1,start_codon,80578,80580
1,exon,79851,80100
1,CDS,79851,80100
1,exon,79463,79804
1,CDS,79463,79804
1,exon,79099,79404
1,CDS,79099,79404
1,exon,78913,79041
1,CDS,78913,79041
1,exon,78766,78843
1,CDS,78766,78843
1,exon,78612,78705
1,CDS,78612,78705
1,exon,78462,78531
1,CDS,78462,78531
1,exon,78325,78391
1,CDS,78325,78391
1,exon,78201,78257
1,CDS,78204,78257
1,stop_codon,78201,78203
1,gene,81222,83331
1,transcript,81222,83331
1,exon,82805,83331
1,CDS,82805,82983
1,start_codon,82981,82983
1,exon,82483,82739
1,CDS,82483,82739
1,exon,82397,82423
1,CDS,82397,82423
1,exon,81968,82324
1,CDS,81968,82324
1,exon,81528,81898
1,CDS,81528,81898
1,exon,81421,81474
1,CDS,81421,81474
1,exon,81222,81366
1,CDS,81301,81366
1,five_prime_utr,82984,83331
1,three_prime_utr,81222,81300
1,transcript,81301,82983
1,exon,82805,82983
1,CDS,82805,82983
1,start_codon,82981,82983
1,exon,82483,82739
1,CDS,82483,82739
1,exon,81968,82423
1,CDS,81968,82423
1,exon,81528,81898
1,CDS,81528,81898
1,exon,81421,81474
1,CDS,81421,81474
1,exon,81301,81366
1,CDS,81304,81366
1,stop_codon,81301,81303
1,gene,83936,87837
1,transcript,83936,87837
1,exon,83936,84359
1,CDS,84072,84359
1,start_codon,84072,84074
1,exon,84417,84851
1,CDS,84417,84851
1,exon,84902,85540
1,CDS,84902,85540
1,exon,85591,85706
1,CDS,85591,85706
1,exon,85754,85784
1,CDS,85754,85784
1,exon,85839,86109
1,CDS,85839,86109
1,exon,86165,86453
1,CDS,86165,86453
1,exon,86517,87837
1,CDS,86517,86652
1,stop_codon,86653,86655
1,five_prime_utr,83936,84071
1,three_prime_utr,86656,87837
1,gene,87681,90146
1,transcript,87681,90146
1,exon,89715,90146
1,CDS,89715,89843
1,start_codon,89841,89843
1,exon,89475,89649
1,CDS,89475,89649
1,exon,89273,89422
1,CDS,89273,89422
1,exon,89110,89212
1,CDS,89110,89212
1,exon,88852,89036
1,CDS,88852,89036
1,exon,88701,88796
1,CDS,88701,88796
1,exon,88492,88628
1,CDS,88492,88628
1,exon,88263,88431
1,CDS,88263,88431
1,exon,88106,88208
1,CDS,88106,88208
1,exon,87681,88049
1,CDS,87815,88049
1,five_prime_utr,89844,90146
1,three_prime_utr,87681,87814
1,transcript,87815,89843
1,exon,89715,89843
1,CDS,89715,89843
1,start_codon,89841,89843
1,exon,89475,89649
1,CDS,89475,89649
1,exon,89273,89422
1,CDS,89273,89422
1,exon,89110,89212
1,CDS,89110,89212
1,exon,88852,89036
1,CDS,88852,89036
1,exon,88701,88796
1,CDS,88701,88796
1,exon,88492,88628
1,CDS,88492,88628
1,exon,88263,88431
1,CDS,88263,88431
1,exon,88106,88208
1,CDS,88106,88208
1,exon,87815,88049
1,CDS,87818,88049
1,stop_codon,87815,87817
1,gene,90366,91873
1,transcript,90366,91873
1,exon,90366,90882
1,CDS,90490,90882
1,start_codon,90490,90492
1,exon,90940,90980
1,CDS,90940,90980
1,exon,91036,91148
1,CDS,91036,91148
1,exon,91211,91628
1,CDS,91211,91628
1,exon,91678,91873
1,CDS,91678,91783
1,stop_codon,91784,91786
1,five_prime_utr,90366,90489
1,three_prime_utr,91787,91873
1,gene,92043,93466
1,transcript,92043,93466
1,exon,92043,92236
1,CDS,92137,92236
1,start_codon,92137,92139
1,exon,92295,92506
1,CDS,92295,92506
1,exon,92574,92682
1,CDS,92574,92682
1,exon,92742,92878
1,CDS,92742,92878
1,exon,92942,93029
1,CDS,92942,93029
1,exon,93115,93466
1,CDS,93115,93365
1,five_prime_utr,92043,92136
1,three_prime_utr,93366,93466
1,transcript,92043,93466
1,exon,92043,92236
1,CDS,92137,92236
1,start_codon,92137,92139
1,exon,92295,92506
1,CDS,92295,92506
1,exon,92574,92682
1,CDS,92574,92682
1,exon,92742,92878
1,CDS,92742,92878
1,exon,92942,93029
1,CDS,92942,93029
1,exon,93076,93466
1,CDS,93076,93365
1,five_prime_utr,92043,92136
1,three_prime_utr,93366,93466
1,gene,92930,96641
1,transcript,92930,96641
1,exon,96411,96641
1,CDS,96411,96545
1,start_codon,96543,96545
1,exon,96235,96332
1,CDS,96235,96332
1,exon,95367,96181
1,CDS,95367,96181
1,exon,95221,95292
1,CDS,95221,95292
1,exon,95149,95171
1,CDS,95149,95171
1,exon,94987,95095
1,CDS,94987,95095
1,exon,94814,94916
1,CDS,94814,94916
1,exon,94675,94753
1,CDS,94675,94753
1,exon,94207,94615
1,CDS,94207,94615
1,exon,93992,94144
1,CDS,93992,94144
1,exon,92930,93927
1,CDS,93509,93927
1,stop_codon,93506,93508
1,five_prime_utr,96546,96641
1,three_prime_utr,92930,93505
1,transcript,93506,96545
1,exon,96411,96545
1,CDS,96411,96545
1,start_codon,96543,96545
1,exon,96235,96332
1,CDS,96235,96332
1,exon,95367,96181
1,CDS,95367,96181
1,exon,95221,95292
1,CDS,95221,95292
1,exon,95149,95171
1,CDS,95149,95171
1,exon,94987,95095
1,CDS,94987,95095
1,exon,94814,94940
1,CDS,94814,94940
1,exon,94675,94753
1,CDS,94675,94753
1,exon,94207,94615
1,CDS,94207,94615
1,exon,93992,94144
1,CDS,93992,94144
1,exon,93506,93927
1,CDS,93509,93927
1,stop_codon,93506,93508
1,gene,96762,99351
1,transcript,96762,99351
1,exon,96762,97115
1,CDS,96969,97115
1,start_codon,96969,96971
1,exon,97164,97315
1,CDS,97164,97315
1,exon,97363,99351
1,CDS,97363,97867
1,five_prime_utr,96762,96968
1,three_prime_utr,97868,99351
1,gene,99045,99578
1,transcript,99045,99578
1,exon,99560,99578
1,CDS,99560,99578
1,start_codon,99576,99578
1,exon,99045,99505
1,CDS,99048,99505
1,stop_codon,99045,99047
1,gene,99984,100467
1,transcript,99984,100467
1,exon,99984,100169
1,CDS,99984,100169
1,start_codon,99984,99986
1,exon,100208,100467
1,CDS,100208,100396
1,three_prime_utr,100397,100467
1,gene,101060,102696
1,transcript,101060,102696
1,exon,101060,101375
1,CDS,101235,101375
1,start_codon,101235,101237
1,exon,101671,101790
1,CDS,101671,101790
1,exon,101846,101939
1,CDS,101846,101939
1,exon,101993,102169
1,CDS,101993,102169
1,exon,102220,102696
1,CDS,102220,102263
1,five_prime_utr,101060,101234
1,three_prime_utr,102264,102696
1,gene,103866,108818
1,transcript,103866,108818
1,exon,103866,106457
1,CDS,106378,106457
1,start_codon,106378,106380
1,exon,106509,106604
1,CDS,106509,106604
1,exon,106656,107337
1,CDS,106656,107337
1,exon,107389,107466
1,CDS,107389,107466
1,exon,107518,107695
1,CDS,107518,107695
1,exon,107759,108818
1,CDS,107759,108225
1,five_prime_utr,103866,106377
1,three_prime_utr,108226,108818
1,gene,108777,110347
1,transcript,108777,110347
1,exon,110284,110347
1,CDS,110284,110289
1,start_codon,110287,110289
1,exon,110204,110238
1,CDS,110204,110238
1,exon,109926,110156
1,CDS,109926,110156
1,exon,109554,109846
1,CDS,109554,109846
1,exon,109456,109500
1,CDS,109456,109500
1,exon,109382,109383
1,CDS,109382,109383
1,exon,109269,109301
1,CDS,109269,109301
1,exon,108777,109195
1,CDS,108971,109195
1,five_prime_utr,110290,110347
1,three_prime_utr,108777,108970
1,gene,110921,112468
1,transcript,110921,112468
1,exon,110921,110976
1,CDS,110921,110976
1,start_codon,110921,110923
1,exon,111340,111434
1,CDS,111340,111434
1,exon,111818,111842
1,CDS,111818,111842
1,exon,112004,112468
1,CDS,112004,112076
1,three_prime_utr,112077,112468
1,gene,113347,115885
1,transcript,113347,115885
1,exon,115435,115885
1,CDS,115435,115545
1,start_codon,115543,115545
1,exon,115271,115379
1,CDS,115271,115379
1,exon,115126,115220
1,CDS,115126,115220
1,exon,114984,115070
1,CDS,114984,115070
1,exon,114871,114927
1,CDS,114871,114927
1,exon,114439,114820
1,CDS,114439,114820
1,exon,114218,114390
1,CDS,114218,114390
1,exon,113347,114156
1,CDS,114076,114156
1,stop_codon,114073,114075
1,five_prime_utr,115546,115885
1,three_prime_utr,113347,114072
1,gene,117229,118263
1,transcript,117229,118263
1,exon,117641,118263
1,exon,117229,117577
1,gene,118380,123586
1,transcript,118380,123586
1,exon,118380,121118
1,CDS,120725,121118
1,start_codon,120725,120727
1,exon,121173,122654
1,CDS,121173,122654
1,exon,122714,123586
1,CDS,122714,123282
1,five_prime_utr,118380,120724
1,three_prime_utr,123283,123586
1,gene,123979,126449
1,transcript,123979,126449
1,exon,123979,124234
1,CDS,124079,124234
1,start_codon,124079,124081
1,exon,124333,124572
1,CDS,124333,124572
1,exon,124627,124704
1,CDS,124627,124704
1,exon,124754,125125
1,CDS,124754,125125
1,exon,125173,125345
1,CDS,125173,125345
1,exon,125398,125524
1,CDS,125398,125524
1,exon,125580,125593
1,CDS,125580,125593
1,exon,125644,126061
1,CDS,125644,126061
1,exon,126123,126449
1,CDS,126123,126185
1,stop_codon,126186,126188
1,five_prime_utr,123979,124078
1,three_prime_utr,126189,126449
1,gene,126370,128697
1,transcript,126370,128697
1,exon,128405,128697
1,CDS,128405,128651
1,start_codon,128649,128651
1,exon,128126,128330
1,CDS,128126,128330
1,exon,127822,128058
1,CDS,127822,128058
1,exon,127353,127746
1,CDS,127353,127746
1,exon,126926,127226
1,CDS,126926,127226
1,exon,126370,126748
1,CDS,126495,126748
1,five_prime_utr,128652,128697
1,three_prime_utr,126370,126494
1,gene,126493,128723
1,transcript,126493,128723
1,exon,126493,128350
1,exon,128414,128723
1,gene,128932,132396
1,transcript,128932,132396
1,exon,131209,132396
1,CDS,131209,132334
1,start_codon,132332,132334
1,exon,128932,131137
1,CDS,130356,131137
1,five_prime_utr,132335,132396
1,three_prime_utr,128932,130355
1,transcript,130356,132334
1,exon,131209,132334
1,CDS,131209,132334
1,start_codon,132332,132334
1,exon,130356,131137
1,CDS,130359,131137
1,stop_codon,130356,130358
1,gene,132488,136450
1,transcript,132488,136450
1,exon,132488,132634
1,CDS,132596,132634
1,start_codon,132596,132598
1,exon,132691,133604
1,CDS,132691,133604
1,exon,133659,134608
1,CDS,133659,134608
1,exon,134668,134789
1,CDS,134668,134789
1,exon,134843,135785
1,CDS,134843,135785
1,exon,135845,135982
1,CDS,135845,135982
1,exon,136041,136450
1,CDS,136041,136279
1,stop_codon,136280,136282
1,five_prime_utr,132488,132595
1,three_prime_utr,136283,136450
1,gene,136325,137902
1,transcript,136325,137902
1,exon,137414,137902
1,CDS,137414,137824
1,start_codon,137822,137824
1,exon,137185,137336
1,CDS,137185,137336
1,exon,136325,137126
1,CDS,136433,137126
1,stop_codon,136430,136432
1,five_prime_utr,137825,137902
1,three_prime_utr,136325,136429
1,gene,138051,139691
1,transcript,138051,139691
1,exon,138051,138125
1,CDS,138102,138125
1,start_codon,138102,138104
1,exon,138185,138210
1,CDS,138185,138210
1,exon,138272,138400
1,CDS,138272,138400
1,exon,138483,138583
1,CDS,138483,138583
1,exon,138639,139247
1,CDS,138639,139247
1,exon,139308,139691
1,CDS,139308,139471
1,five_prime_utr,138051,138101
1,three_prime_utr,139472,139691
1,gene,139535,141970
1,transcript,139535,141970
1,exon,141715,141970
1,CDS,141715,141787
1,start_codon,141785,141787
1,exon,141463,141656
1,CDS,141463,141656
1,exon,141173,141243
1,CDS,141173,141243
1,exon,140685,141112
1,CDS,140685,141112
1,exon,140510,140602
1,CDS,140510,140602
1,exon,140164,140455
1,CDS,140164,140455
1,exon,140012,140095
1,CDS,140012,140095
1,exon,139925,139949
1,CDS,139925,139949
1,exon,139778,139869
1,CDS,139778,139869
1,exon,139535,139722
1,CDS,139704,139722
1,five_prime_utr,141788,141970
1,three_prime_utr,139535,139703
1,gene,142132,144707
1,transcript,142132,144707
1,exon,144112,144707
1,CDS,144112,144363
1,start_codon,144361,144363
1,exon,143969,144048
1,CDS,143969,144048
1,exon,143629,143906
1,CDS,143629,143906
1,exon,143259,143571
1,CDS,143259,143571
1,exon,143137,143209
1,CDS,143137,143209
1,exon,142694,143077
1,CDS,142694,143077
1,exon,142521,142635
1,CDS,142521,142635
1,exon,142132,142458
1,CDS,142313,142458
1,five_prime_utr,144364,144707
1,three_prime_utr,142132,142312
1,gene,142217,143061
1,transcript,142217,143061
1,exon,142217,143061
1,gene,144928,147198
1,transcript,144928,147198
1,exon,144928,145579
1,CDS,145392,145579
1,start_codon,145392,145394
1,exon,145653,145712
1,CDS,145653,145712
1,exon,145773,145912
1,CDS,145773,145912
1,exon,145976,146251
1,CDS,145976,146251
1,exon,146315,146475
1,CDS,146315,146475
1,exon,146560,147198
1,CDS,146560,146709
1,stop_codon,146710,146712
1,five_prime_utr,144928,145391
1,three_prime_utr,146713,147198
1,gene,145146,146366
1,transcript,145146,146366
1,exon,146295,146366
1,exon,145760,146230
1,exon,145567,145690
1,exon,145146,145464
1,gene,146729,148175
1,transcript,146729,148175
1,exon,147855,148175
1,CDS,147855,147999
1,start_codon,147997,147999
1,exon,147689,147801
1,CDS,147689,147801
1,exon,147542,147633
1,CDS,147542,147633
1,exon,147408,147484
1,CDS,147408,147484
1,exon,147240,147358
1,CDS,147240,147358
1,exon,146729,147187
1,CDS,146831,147187
1,stop_codon,146828,146830
1,five_prime_utr,148000,148175
1,three_prime_utr,146729,146827
1,gene,148336,155003
1,transcript,148336,155003
1,exon,153554,155003
1,CDS,153554,153700
1,start_codon,153698,153700
1,exon,151650,153491
1,CDS,151650,153491
1,exon,149559,151601
1,CDS,149559,151601
1,exon,148336,149504
1,CDS,148617,149504
1,five_prime_utr,153701,155003
1,three_prime_utr,148336,148616
1,transcript,148617,153700
1,exon,153554,153700
1,CDS,153554,153700
1,start_codon,153698,153700
1,exon,151650,153491
1,CDS,151650,153491
1,exon,149559,151601
1,CDS,149559,151601
1,exon,148617,149504
1,CDS,148620,149504
1,stop_codon,148617,148619
1,gene,154270,154990
1,transcript,154270,154990
1,exon,154270,154427
1,CDS,154389,154427
1,start_codon,154389,154391
1,exon,154484,154625
1,CDS,154484,154625
1,exon,154729,154990
1,CDS,154729,154832
1,five_prime_utr,154270,154388
1,three_prime_utr,154833,154990
1,gene,155149,156184
1,transcript,155149,156184
1,exon,155149,155366
1,CDS,155313,155366
1,start_codon,155313,155315
1,exon,155439,155676
1,CDS,155439,155676
1,exon,155738,155825
1,CDS,155738,155825
1,exon,155890,155946
1,CDS,155890,155946
1,exon,155997,156184
1,CDS,155997,156087
1,five_prime_utr,155149,155312
1,three_prime_utr,156088,156184
1,gene,156009,157280
1,transcript,156009,157280
1,exon,156832,157280
1,CDS,156832,157146
1,start_codon,157144,157146
1,exon,156693,156762
1,CDS,156693,156762
1,exon,156009,156613
1,CDS,156294,156613
1,stop_codon,156291,156293
1,five_prime_utr,157147,157280
1,three_prime_utr,156009,156290
1,gene,157458,158951
1,transcript,157458,158951
